order_id,order_ts,store_id,customer_id,channel
O0006961,2024-03-13 09:27:00,S025,C002014,store
O0006962,2024-03-13 15:39:00,S023,C000025,store
O0006963,2024-03-13 14:19:00,S012,C000768,ecom
O0006964,2024-03-13 09:50:00,S024,C002243,store
O0006965,2024-03-13 14:25:00,S018,C001907,store
O0006966,2024-03-13 15:36:00,S018,C001868,ecom
O0006967,2024-03-13 14:58:00,S014,C002194,store
O0006968,2024-03-13 19:17:00,S023,C001036,store
O0006969,2024-03-13 14:16:00,S025,C000076,store
O0006970,2024-03-13 14:15:00,S025,C001930,ecom
O0006971,2024-03-13 11:08:00,S022,C002178,ecom
O0006972,2024-03-13 17:44:00,S006,C000004,ecom
O0006973,2024-03-13 15:21:00,S010,C002001,store
O0006974,2024-03-13 20:20:00,S007,C000850,ecom
O0006975,2024-03-13 19:12:00,S028,C001058,store
O0006976,2024-03-13 11:59:00,S016,C000826,ecom
O0006977,2024-03-13 20:16:00,S006,C001346,store
O0006978,2024-03-13 17:14:00,S020,C002009,store
O0006979,2024-03-13 18:23:00,S007,C000577,store
O0006980,2024-03-13 14:11:00,S018,C002129,store
O0006981,2024-03-13 18:39:00,S022,C000807,ecom
O0006982,2024-03-13 10:38:00,S023,C000320,store
O0006983,2024-03-13 15:33:00,S007,C000129,ecom
O0006984,2024-03-13 14:15:00,S023,C000462,ecom
O0006985,2024-03-13 15:32:00,S021,C000278,store
O0006986,2024-03-13 14:59:00,S026,C000608,store
O0006987,2024-03-13 17:45:00,S008,C000603,ecom
O0006988,2024-03-13 09:07:00,S029,C001289,ecom
O0006989,2024-03-13 13:40:00,S011,C000242,store
O0006990,2024-03-13 10:17:00,S011,C001213,ecom
O0006991,2024-03-13 11:48:00,S004,C002478,store
O0006992,2024-03-13 12:21:00,S027,C000358,store
O0006993,2024-03-13 14:22:00,S019,C001530,store
O0006994,2024-03-13 17:45:00,S026,C001190,ecom
O0006995,2024-03-13 15:48:00,S029,C001864,store
O0006996,2024-03-13 18:36:00,S022,C001260,store
O0006997,2024-03-13 17:40:00,S030,C001652,store
O0006998,2024-03-13 18:30:00,S013,C001055,ecom
O0006999,2024-03-13 16:15:00,S020,C001415,store
O0007000,2024-03-13 15:35:00,S029,C001162,ecom
O0007001,2024-03-13 15:43:00,S028,C001091,ecom
O0007002,2024-03-13 16:37:00,S013,C002283,store
O0007003,2024-03-13 15:47:00,S009,C001748,ecom
O0007004,2024-03-13 11:25:00,S010,C000702,store
O0007005,2024-03-13 09:51:00,S008,C002444,ecom
O0007006,2024-03-13 09:29:00,S008,C001051,store
O0007007,2024-03-13 11:01:00,S007,C002310,ecom
O0007008,2024-03-13 15:54:00,S001,C001885,store
O0007009,2024-03-13 20:36:00,S020,C001510,store
O0007010,2024-03-13 13:55:00,S014,C002056,store
O0007011,2024-03-13 09:31:00,S026,C001099,ecom
O0007012,2024-03-13 15:34:00,S011,C000664,ecom
O0007013,2024-03-13 19:05:00,S009,C002203,store
O0007014,2024-03-13 12:44:00,S026,C002136,ecom
O0007015,2024-03-13 09:46:00,S001,C002074,store
O0007016,2024-03-13 10:04:00,S012,C002198,store
O0007017,2024-03-13 17:02:00,S008,C001815,store
O0007018,2024-03-13 09:00:00,S010,C000053,store
O0007019,2024-03-13 16:29:00,S020,C000308,store
O0007020,2024-03-13 10:43:00,S029,C000759,store
O0007021,2024-03-13 15:34:00,S001,C001572,store
O0007022,2024-03-13 18:27:00,S002,C001849,ecom
O0007023,2024-03-13 09:41:00,S019,C000980,store
O0007024,2024-03-13 19:18:00,S029,C000042,store
O0007025,2024-03-13 13:38:00,S004,C001908,store
O0007026,2024-03-13 17:31:00,S030,C001660,store
O0007027,2024-03-13 10:25:00,S012,C000990,store
O0007028,2024-03-13 09:08:00,S026,C000373,store
O0007029,2024-03-13 15:01:00,S011,C000608,ecom
O0007030,2024-03-13 19:32:00,S018,C001879,store
O0007031,2024-03-13 17:46:00,S010,C001635,store
O0007032,2024-03-13 18:50:00,S026,C000237,ecom
O0007033,2024-03-13 14:26:00,S003,C000267,store
O0007034,2024-03-13 16:29:00,S016,C000009,store
O0007035,2024-03-13 16:34:00,S009,C000162,store
O0007036,2024-03-13 17:41:00,S011,C000067,store
O0007037,2024-03-13 11:00:00,S019,C001254,ecom
O0007038,2024-03-13 20:42:00,S028,C001727,store
O0007039,2024-03-13 16:21:00,S014,C002255,ecom
O0007040,2024-03-13 15:41:00,S001,C000789,store
O0007041,2024-03-13 14:05:00,S019,C000827,store
O0007042,2024-03-13 12:49:00,S019,C002046,store
O0007043,2024-03-13 18:40:00,S010,C001671,store
O0007044,2024-03-13 16:56:00,S020,C000012,store
O0007045,2024-03-13 12:33:00,S026,C001391,ecom
O0007046,2024-03-13 15:57:00,S005,C002473,ecom
O0007047,2024-03-13 10:14:00,S016,C002232,ecom
O0007048,2024-03-13 14:47:00,S025,C002198,store
O0007049,2024-03-13 15:39:00,S010,C002230,store
O0007050,2024-03-13 11:22:00,S009,C001491,store
O0007051,2024-03-14 16:09:00,S020,C001839,store
O0007052,2024-03-14 18:53:00,S029,C002113,store
O0007053,2024-03-14 18:17:00,S030,C001491,store
O0007054,2024-03-14 16:05:00,S006,C001144,store
O0007055,2024-03-14 12:47:00,S027,C000232,store
O0007056,2024-03-14 15:50:00,S015,C002171,ecom
O0007057,2024-03-14 18:25:00,S004,C001169,store
O0007058,2024-03-14 13:24:00,S020,C002441,store
O0007059,2024-03-14 09:35:00,S019,C000745,store
O0007060,2024-03-14 10:12:00,S002,C000740,store
O0007061,2024-03-14 14:47:00,S018,C001047,store
O0007062,2024-03-14 13:58:00,S004,C001099,store
O0007063,2024-03-14 20:18:00,S009,C001245,store
O0007064,2024-03-14 11:15:00,S012,C000179,store
O0007065,2024-03-14 15:44:00,S021,C001939,store
O0007066,2024-03-14 18:58:00,S005,C001504,ecom
O0007067,2024-03-14 13:52:00,S022,C000480,ecom
O0007068,2024-03-14 20:50:00,S019,C000234,store
O0007069,2024-03-14 16:45:00,S023,C000187,ecom
O0007070,2024-03-14 10:28:00,S012,C002052,store
O0007071,2024-03-14 12:19:00,S005,C001432,ecom
O0007072,2024-03-14 18:04:00,S014,C000217,ecom
O0007073,2024-03-14 18:46:00,S025,C000187,store
O0007074,2024-03-14 09:20:00,S018,C001533,store
O0007075,2024-03-14 15:22:00,S029,C000899,ecom
O0007076,2024-03-14 19:27:00,S015,C001160,store
O0007077,2024-03-14 14:43:00,S011,C000934,store
O0007078,2024-03-14 15:03:00,S007,C000025,store
O0007079,2024-03-14 15:48:00,S018,C001626,store
O0007080,2024-03-14 14:57:00,S029,C001108,store
O0007081,2024-03-14 12:58:00,S027,C001509,store
O0007082,2024-03-14 19:55:00,S013,C000583,store
O0007083,2024-03-14 12:10:00,S017,C000911,ecom
O0007084,2024-03-14 18:30:00,S016,C000755,store
O0007085,2024-03-14 09:28:00,S023,C001409,store
O0007086,2024-03-14 12:37:00,S012,C000351,ecom
O0007087,2024-03-14 18:43:00,S016,C002470,store
O0007088,2024-03-14 17:42:00,S026,C000001,store
O0007089,2024-03-14 19:18:00,S019,C002367,store
O0007090,2024-03-14 11:16:00,S008,C001684,ecom
O0007091,2024-03-14 09:17:00,S009,C001436,store
O0007092,2024-03-14 20:10:00,S014,C000760,ecom
O0007093,2024-03-14 12:06:00,S027,C001793,ecom
O0007094,2024-03-14 16:53:00,S025,C002063,ecom
O0007095,2024-03-14 16:17:00,S030,C002353,store
O0007096,2024-03-14 13:47:00,S029,C000360,ecom
O0007097,2024-03-14 16:53:00,S017,C000915,store
O0007098,2024-03-14 18:18:00,S006,C000342,store
O0007099,2024-03-14 09:54:00,S026,C000145,ecom
O0007100,2024-03-14 09:35:00,S016,C000983,store
O0007101,2024-03-14 15:05:00,S024,C000442,store
O0007102,2024-03-14 18:59:00,S026,C000551,store
O0007103,2024-03-14 10:32:00,S004,C002087,store
O0007104,2024-03-14 09:19:00,S018,C000325,ecom
O0007105,2024-03-14 20:38:00,S030,C000415,store
O0007106,2024-03-14 14:14:00,S028,C002343,ecom
O0007107,2024-03-14 10:20:00,S030,C002232,store
O0007108,2024-03-14 12:41:00,S019,C002266,store
O0007109,2024-03-14 13:59:00,S010,C001177,ecom
O0007110,2024-03-14 16:13:00,S005,C001498,ecom
O0007111,2024-03-14 09:39:00,S024,C000097,store
O0007112,2024-03-14 15:50:00,S028,C002326,store
O0007113,2024-03-14 20:07:00,S014,C001110,ecom
O0007114,2024-03-14 18:03:00,S025,C001690,store
O0007115,2024-03-14 10:03:00,S007,C001027,ecom
O0007116,2024-03-14 17:46:00,S020,C002486,store
O0007117,2024-03-14 10:14:00,S022,C000767,store
O0007118,2024-03-14 18:28:00,S018,C000308,ecom
O0007119,2024-03-14 19:49:00,S004,C001475,store
O0007120,2024-03-14 19:49:00,S017,C001422,store
O0007121,2024-03-14 12:00:00,S024,C002157,store
O0007122,2024-03-14 19:30:00,S009,C001779,ecom
O0007123,2024-03-14 19:05:00,S008,C000816,store
O0007124,2024-03-14 09:15:00,S009,C001399,store
O0007125,2024-03-14 20:07:00,S005,C001462,store
O0007126,2024-03-14 20:16:00,S019,C001794,store
O0007127,2024-03-14 12:15:00,S024,C001607,store
O0007128,2024-03-14 19:06:00,S004,C002339,ecom
O0007129,2024-03-15 10:12:00,S009,C002123,store
O0007130,2024-03-15 16:49:00,S014,C000017,ecom
O0007131,2024-03-15 13:37:00,S015,C001758,store
O0007132,2024-03-15 20:39:00,S018,C000055,store
O0007133,2024-03-15 12:12:00,S028,C001306,store
O0007134,2024-03-15 09:22:00,S011,C000308,store
O0007135,2024-03-15 09:04:00,S007,C000622,store
O0007136,2024-03-15 20:18:00,S022,C001596,ecom
O0007137,2024-03-15 15:16:00,S011,C000388,ecom
O0007138,2024-03-15 13:53:00,S030,C000022,ecom
O0007139,2024-03-15 19:55:00,S022,C001764,store
O0007140,2024-03-15 18:13:00,S016,C002245,store
O0007141,2024-03-15 16:54:00,S012,C000510,store
O0007142,2024-03-15 10:33:00,S026,C001216,ecom
O0007143,2024-03-15 18:09:00,S026,C001291,store
O0007144,2024-03-15 18:47:00,S017,C001216,store
O0007145,2024-03-15 11:38:00,S004,C000588,store
O0007146,2024-03-15 11:07:00,S002,C000177,store
O0007147,2024-03-15 14:00:00,S001,C000184,store
O0007148,2024-03-15 09:30:00,S003,C000609,store
O0007149,2024-03-15 10:10:00,S008,C000041,ecom
O0007150,2024-03-15 18:25:00,S027,C001252,ecom
O0007151,2024-03-15 19:13:00,S024,C001976,store
O0007152,2024-03-15 11:55:00,S027,C002213,ecom
O0007153,2024-03-15 17:31:00,S020,C002275,store
O0007154,2024-03-15 13:40:00,S026,C000804,store
O0007155,2024-03-15 13:15:00,S030,C000548,ecom
O0007156,2024-03-15 20:12:00,S008,C000194,ecom
O0007157,2024-03-15 20:58:00,S022,C000667,store
O0007158,2024-03-15 17:26:00,S014,C000842,ecom
O0007159,2024-03-15 20:06:00,S021,C000750,store
O0007160,2024-03-15 13:08:00,S026,C000843,store
O0007161,2024-03-15 18:56:00,S013,C000548,ecom
O0007162,2024-03-15 15:40:00,S011,C000520,ecom
O0007163,2024-03-15 12:41:00,S013,C001339,store
O0007164,2024-03-15 17:59:00,S019,C000301,store
O0007165,2024-03-15 19:11:00,S024,C002181,ecom
O0007166,2024-03-15 17:55:00,S007,C000038,ecom
O0007167,2024-03-15 20:46:00,S023,C000463,store
O0007168,2024-03-15 11:23:00,S007,C000398,store
O0007169,2024-03-15 10:56:00,S007,C002033,store
O0007170,2024-03-15 14:35:00,S007,C000454,ecom
O0007171,2024-03-15 13:14:00,S009,C002279,store
O0007172,2024-03-15 09:57:00,S019,C001097,store
O0007173,2024-03-15 09:08:00,S020,C001786,store
O0007174,2024-03-15 18:15:00,S020,C001345,store
O0007175,2024-03-15 10:55:00,S009,C000085,ecom
O0007176,2024-03-15 17:47:00,S013,C000663,store
O0007177,2024-03-15 16:44:00,S017,C001022,ecom
O0007178,2024-03-15 15:47:00,S005,C002090,store
O0007179,2024-03-15 12:06:00,S014,C000127,store
O0007180,2024-03-15 16:23:00,S012,C002237,ecom
O0007181,2024-03-15 15:40:00,S022,C001582,ecom
O0007182,2024-03-15 13:05:00,S008,C002406,ecom
O0007183,2024-03-15 19:35:00,S015,C002000,store
O0007184,2024-03-15 10:13:00,S016,C000401,store
O0007185,2024-03-15 11:39:00,S001,C000875,store
O0007186,2024-03-15 17:19:00,S016,C000109,store
O0007187,2024-03-15 11:22:00,S008,C000960,ecom
O0007188,2024-03-15 15:47:00,S007,C000758,store
O0007189,2024-03-15 20:27:00,S023,C002322,store
O0007190,2024-03-15 09:50:00,S006,C001164,store
O0007191,2024-03-15 14:57:00,S003,C001487,store
O0007192,2024-03-15 15:10:00,S029,C002353,store
O0007193,2024-03-15 17:30:00,S020,C000409,store
O0007194,2024-03-15 09:47:00,S024,C000619,store
O0007195,2024-03-15 12:18:00,S007,C001022,store
O0007196,2024-03-15 19:35:00,S012,C002407,store
O0007197,2024-03-15 17:49:00,S018,C001374,store
O0007198,2024-03-15 13:53:00,S009,C002471,store
O0007199,2024-03-15 17:06:00,S005,C001868,ecom
O0007200,2024-03-15 16:52:00,S019,C001102,store
O0007201,2024-03-15 16:10:00,S016,C000804,store
O0007202,2024-03-15 19:03:00,S020,C001264,store
O0007203,2024-03-15 12:34:00,S014,C002036,store
O0007204,2024-03-15 13:49:00,S025,C000566,ecom
O0007205,2024-03-15 18:58:00,S006,C001754,store
O0007206,2024-03-15 14:30:00,S007,C001865,ecom
O0007207,2024-03-15 19:57:00,S027,C002358,store
O0007208,2024-03-15 19:33:00,S011,C001144,store
O0007209,2024-03-15 13:00:00,S018,C000088,store
O0007210,2024-03-15 17:00:00,S007,C000683,ecom
O0007211,2024-03-15 16:52:00,S027,C001064,store
O0007212,2024-03-15 20:17:00,S006,C001386,store
O0007213,2024-03-15 20:13:00,S018,C001136,store
O0007214,2024-03-15 10:33:00,S016,C001167,store
O0007215,2024-03-15 15:57:00,S001,C001235,ecom
O0007216,2024-03-15 19:50:00,S007,C001617,ecom
O0007217,2024-03-15 14:34:00,S012,C002394,store
O0007218,2024-03-15 15:19:00,S015,C000480,store
O0007219,2024-03-15 14:46:00,S003,C000471,store
O0007220,2024-03-15 15:16:00,S020,C002024,store
O0007221,2024-03-15 11:35:00,S013,C002183,store
O0007222,2024-03-15 13:53:00,S012,C001745,ecom
O0007223,2024-03-15 19:55:00,S001,C001940,store
O0007224,2024-03-16 19:30:00,S025,C000533,store
O0007225,2024-03-16 11:18:00,S017,C001537,store
O0007226,2024-03-16 20:24:00,S030,C001956,store
O0007227,2024-03-16 17:44:00,S020,C002280,store
O0007228,2024-03-16 09:10:00,S006,C000117,store
O0007229,2024-03-16 11:27:00,S019,C000385,store
O0007230,2024-03-16 18:20:00,S002,C000708,ecom
O0007231,2024-03-16 16:41:00,S012,C001911,store
O0007232,2024-03-16 09:31:00,S018,C000540,store
O0007233,2024-03-16 15:14:00,S016,C001538,ecom
O0007234,2024-03-16 19:52:00,S007,C002243,store
O0007235,2024-03-16 11:34:00,S025,C000816,store
O0007236,2024-03-16 13:18:00,S020,C001027,ecom
O0007237,2024-03-16 13:11:00,S015,C001259,store
O0007238,2024-03-16 16:28:00,S022,C002128,store
O0007239,2024-03-16 13:47:00,S014,C002234,ecom
O0007240,2024-03-16 10:46:00,S012,C000179,store
O0007241,2024-03-16 13:40:00,S029,C001190,store
O0007242,2024-03-16 10:24:00,S006,C001559,ecom
O0007243,2024-03-16 14:18:00,S002,C001549,store
O0007244,2024-03-16 13:58:00,S020,C002203,store
O0007245,2024-03-16 16:37:00,S026,C000107,ecom
O0007246,2024-03-16 16:40:00,S001,C000702,ecom
O0007247,2024-03-16 17:09:00,S028,C000228,ecom
O0007248,2024-03-16 09:00:00,S002,C002022,store
O0007249,2024-03-16 19:10:00,S030,C002249,ecom
O0007250,2024-03-16 19:50:00,S003,C000298,store
O0007251,2024-03-16 20:44:00,S015,C001419,store
O0007252,2024-03-16 16:43:00,S012,C001323,store
O0007253,2024-03-16 12:19:00,S003,C000704,store
O0007254,2024-03-16 15:58:00,S001,C001046,store
O0007255,2024-03-16 13:19:00,S020,C001424,store
O0007256,2024-03-16 14:36:00,S005,C001992,ecom
O0007257,2024-03-16 15:35:00,S026,C001849,store
O0007258,2024-03-16 09:54:00,S025,C000739,ecom
O0007259,2024-03-16 16:39:00,S029,C002228,store
O0007260,2024-03-16 10:53:00,S002,C000410,store
O0007261,2024-03-16 13:55:00,S030,C001505,store
O0007262,2024-03-16 13:39:00,S015,C001501,store
O0007263,2024-03-16 19:18:00,S025,C002299,store
O0007264,2024-03-16 09:00:00,S003,C001107,store
O0007265,2024-03-16 16:30:00,S014,C001009,store
O0007266,2024-03-16 14:26:00,S003,C001112,ecom
O0007267,2024-03-16 17:13:00,S011,C000074,ecom
O0007268,2024-03-16 14:36:00,S011,C001855,store
O0007269,2024-03-16 14:55:00,S020,C000382,ecom
O0007270,2024-03-16 15:55:00,S019,C001045,store
O0007271,2024-03-16 16:35:00,S002,C000244,ecom
O0007272,2024-03-16 10:44:00,S018,C001653,store
O0007273,2024-03-16 20:34:00,S019,C002175,store
O0007274,2024-03-16 10:47:00,S002,C001282,store
O0007275,2024-03-16 17:34:00,S001,C001653,store
O0007276,2024-03-16 12:41:00,S014,C000787,ecom
O0007277,2024-03-16 16:47:00,S004,C002500,store
O0007278,2024-03-16 20:02:00,S018,C001836,store
O0007279,2024-03-16 20:40:00,S008,C000431,store
O0007280,2024-03-16 09:34:00,S008,C001356,store
O0007281,2024-03-16 13:11:00,S012,C000892,ecom
O0007282,2024-03-16 20:49:00,S024,C001633,ecom
O0007283,2024-03-16 18:03:00,S026,C001426,ecom
O0007284,2024-03-16 10:38:00,S024,C000174,store
O0007285,2024-03-16 10:58:00,S004,C000652,store
O0007286,2024-03-16 19:59:00,S006,C001260,store
O0007287,2024-03-16 11:55:00,S011,C000255,store
O0007288,2024-03-16 15:04:00,S017,C001025,store
O0007289,2024-03-16 15:36:00,S030,C001198,ecom
O0007290,2024-03-16 17:01:00,S004,C002204,ecom
O0007291,2024-03-16 19:32:00,S020,C001611,store
O0007292,2024-03-16 11:59:00,S001,C002056,store
O0007293,2024-03-16 13:25:00,S004,C002269,store
O0007294,2024-03-16 17:48:00,S001,C001016,store
O0007295,2024-03-16 11:57:00,S024,C002386,store
O0007296,2024-03-16 09:44:00,S026,C000163,store
O0007297,2024-03-16 20:17:00,S014,C001009,ecom
O0007298,2024-03-16 16:46:00,S008,C000044,store
O0007299,2024-03-16 17:01:00,S013,C001583,ecom
O0007300,2024-03-16 12:04:00,S008,C001341,store
O0007301,2024-03-16 17:46:00,S028,C001418,store
O0007302,2024-03-16 17:28:00,S019,C000928,store
O0007303,2024-03-16 18:39:00,S003,C001873,store
O0007304,2024-03-16 18:45:00,S019,C000331,store
O0007305,2024-03-16 20:23:00,S004,C001829,ecom
O0007306,2024-03-16 15:15:00,S030,C000112,store
O0007307,2024-03-16 12:32:00,S026,C000849,ecom
O0007308,2024-03-16 09:43:00,S013,C001657,ecom
O0007309,2024-03-16 15:47:00,S008,C002074,store
O0007310,2024-03-16 13:37:00,S005,C002170,ecom
O0007311,2024-03-16 20:28:00,S008,C000015,store
O0007312,2024-03-16 09:12:00,S011,C001169,store
O0007313,2024-03-16 18:50:00,S005,C001422,ecom
O0007314,2024-03-16 11:25:00,S027,C001442,ecom
O0007315,2024-03-16 15:45:00,S014,C001087,store
O0007316,2024-03-16 11:32:00,S027,C000481,store
O0007317,2024-03-16 12:10:00,S017,C000421,store
O0007318,2024-03-16 18:45:00,S024,C002431,store
O0007319,2024-03-16 14:47:00,S008,C000520,ecom
O0007320,2024-03-16 18:50:00,S002,C002262,ecom
O0007321,2024-03-16 15:50:00,S025,C001434,store
O0007322,2024-03-16 09:29:00,S011,C002365,store
O0007323,2024-03-16 12:54:00,S025,C002185,store
O0007324,2024-03-16 11:18:00,S003,C001169,store
O0007325,2024-03-16 16:47:00,S023,C001498,ecom
O0007326,2024-03-16 13:45:00,S022,C000491,ecom
O0007327,2024-03-16 14:30:00,S013,C001031,store
O0007328,2024-03-16 11:02:00,S017,C001202,ecom
O0007329,2024-03-16 15:52:00,S022,C001591,ecom
O0007330,2024-03-16 20:36:00,S005,C001578,store
O0007331,2024-03-16 16:31:00,S013,C002121,store
O0007332,2024-03-16 19:25:00,S007,C001062,store
O0007333,2024-03-16 15:26:00,S005,C002283,store
O0007334,2024-03-16 16:51:00,S012,C001545,ecom
O0007335,2024-03-16 09:05:00,S011,C001571,store
O0007336,2024-03-16 19:42:00,S022,C000994,store
O0007337,2024-03-16 16:32:00,S022,C001026,store
O0007338,2024-03-16 16:51:00,S007,C001265,store
O0007339,2024-03-16 18:22:00,S010,C002194,store
O0007340,2024-03-16 19:13:00,S009,C001844,store
O0007341,2024-03-16 15:33:00,S020,C001493,store
O0007342,2024-03-16 15:25:00,S027,C002334,store
O0007343,2024-03-16 18:58:00,S013,C000756,store
O0007344,2024-03-16 17:25:00,S016,C000956,store
O0007345,2024-03-16 17:50:00,S014,C000418,store
O0007346,2024-03-16 17:04:00,S007,C000843,store
O0007347,2024-03-16 16:20:00,S027,C000351,store
O0007348,2024-03-16 09:51:00,S014,C001631,store
O0007349,2024-03-16 16:14:00,S004,C000042,store
O0007350,2024-03-16 13:52:00,S021,C000978,ecom
O0007351,2024-03-16 14:51:00,S007,C002159,store
O0007352,2024-03-16 18:23:00,S005,C000856,ecom
O0007353,2024-03-16 17:33:00,S005,C002244,ecom
O0007354,2024-03-16 11:51:00,S029,C002328,store
O0007355,2024-03-16 15:10:00,S024,C000920,store
O0007356,2024-03-16 15:00:00,S018,C001747,store
O0007357,2024-03-16 19:14:00,S029,C001896,ecom
O0007358,2024-03-16 20:03:00,S012,C000805,store
O0007359,2024-03-16 14:09:00,S013,C002236,store
O0007360,2024-03-16 09:45:00,S007,C000376,ecom
O0007361,2024-03-17 17:20:00,S002,C000998,store
O0007362,2024-03-17 09:28:00,S030,C002270,store
O0007363,2024-03-17 12:23:00,S030,C001621,store
O0007364,2024-03-17 12:26:00,S016,C000687,store
O0007365,2024-03-17 17:10:00,S027,C000607,store
O0007366,2024-03-17 20:43:00,S003,C000410,store
O0007367,2024-03-17 09:39:00,S030,C000480,store
O0007368,2024-03-17 11:57:00,S011,C000909,store
O0007369,2024-03-17 18:41:00,S015,C000521,store
O0007370,2024-03-17 13:32:00,S019,C002093,store
O0007371,2024-03-17 19:20:00,S008,C000302,store
O0007372,2024-03-17 18:33:00,S009,C002448,store
O0007373,2024-03-17 09:36:00,S030,C000514,store
O0007374,2024-03-17 14:41:00,S002,C000650,ecom
O0007375,2024-03-17 17:47:00,S016,C001453,store
O0007376,2024-03-17 09:54:00,S002,C000893,store
O0007377,2024-03-17 17:24:00,S023,C000567,ecom
O0007378,2024-03-17 16:46:00,S019,C000143,ecom
O0007379,2024-03-17 14:21:00,S001,C001964,ecom
O0007380,2024-03-17 18:28:00,S021,C001460,ecom
O0007381,2024-03-17 15:12:00,S005,C000037,store
O0007382,2024-03-17 12:44:00,S030,C000547,ecom
O0007383,2024-03-17 18:57:00,S005,C000480,ecom
O0007384,2024-03-17 17:23:00,S017,C000459,store
O0007385,2024-03-17 10:10:00,S003,C002284,ecom
O0007386,2024-03-17 09:47:00,S016,C000306,store
O0007387,2024-03-17 20:46:00,S003,C000008,ecom
O0007388,2024-03-17 18:50:00,S013,C002243,store
O0007389,2024-03-17 16:14:00,S009,C000892,store
O0007390,2024-03-17 14:24:00,S009,C001716,store
O0007391,2024-03-17 13:50:00,S016,C002372,store
O0007392,2024-03-17 11:23:00,S008,C001825,store
O0007393,2024-03-17 11:52:00,S029,C002060,store
O0007394,2024-03-17 18:39:00,S016,C000733,store
O0007395,2024-03-17 10:07:00,S002,C000681,store
O0007396,2024-03-17 17:04:00,S011,C001468,store
O0007397,2024-03-17 18:19:00,S022,C000885,store
O0007398,2024-03-17 18:54:00,S014,C000169,store
O0007399,2024-03-17 09:11:00,S004,C000847,store
